trainer,inf_mean_ms,inf_std_ms,inf_peak_mem_mb,train_mean_ms,train_std_ms,train_peak_mem_mb,n_params
nnUNet_32AttnLongTokenUNetTrainer_100epochs,14.652660489082336,0.10730009055020337,758.951171875,92.07678362727165,11.474764176713052,2548.232421875,2.743491
nnUNet_32AttnTokenUNetTrainer_100epochs,18.303491175174713,0.055224657422652104,784.9453125,74.9057300388813,2.304461377824072,2529.6875,1.957047
nnUNet_32MLPTokenUNetTrainer_100epochs,14.690829627215862,1.9756355558780174,797.1416015625,75.30224956572056,8.346695454063614,2529.52734375,1.858743
nnUNet_32TokenUNetTrainer_100epochs,13.246306031942368,0.052456691050590046,796.5146484375,67.90464371442795,0.8511632005800382,2525.15087890625,1.694899
nnUNet_8AttnTokenUNetTrainer_100epochs,18.416857533156872,0.04412228473407331,797.83740234375,79.33514900505543,5.256185016209494,2528.00244140625,1.949871
nnUNet_8MLPTokenUNetTrainer_100epochs,17.383707873523235,1.8685763367371109,799.13720703125,78.88583689928055,3.8706497504530453,2527.37255859375,1.826991
nnUNet_8TokenUNetTrainer_100epochs,16.23801365494728,2.2220298699863164,797.66650390625,70.21131291985512,3.025688001363595,2522.8828125,1.687723
nnUNet_NoTokenUNetTrainer_100epochs,13.232729583978653,0.06336983468556913,797.1455078125,65.72579517960548,0.953853110692335,2516.0654296875,1.669075
nnUNet_SwinUNETRTrainer_100epochs,168.4503434225917,0.48327506531751296,3723.42333984375,465.5834499746561,0.9392065557196632,6526.66162109375,15.705646
